,Age,Experience,Income,Family,CCAvg,Education,Mortgage,Personal Loan,Securities Account,CD Account,Online,CreditCard
393,53,28,23617500.0,4,1574500.0,3,109,0,1,1,1,1
394,33,9,104966666.66666667,4,53533000.0,1,0,0,0,0,1,1
395,60,35,83973333.33333333,2,44086000.0,1,0,0,0,0,0,0
396,50,24,38050416.666666664,4,1574500.0,1,0,0,0,0,0,0
397,26,2,62980000.0,3,11021500.0,2,0,0,0,0,1,0
398,54,30,30177916.666666668,2,6298000.0,1,0,0,0,0,0,0
399,28,3,110215000.0,4,3149000.0,1,0,0,0,0,1,1
400,36,10,234862916.66666666,3,103917000.0,1,0,1,0,0,1,0
401,29,2,39362500.0,4,23617500.0,2,112,0,0,0,0,1
402,54,28,122023750.0,1,77150500.0,1,133,0,0,1,1,1
403,55,30,51171250.0,2,29915500.0,2,0,0,0,0,0,0
404,61,36,78725000.0,3,7872500.0,2,182,0,0,0,0,0
405,36,11,174507083.33333334,1,59831000.0,1,290,0,1,1,1,1
406,45,19,164010416.66666666,1,37788000.0,1,0,0,0,0,0,0
407,64,40,76100833.33333333,1,28341000.0,3,0,0,0,0,1,0
408,60,36,116775416.66666667,2,44086000.0,1,0,0,0,0,1,0
409,49,22,107590833.33333333,1,42039150.0,2,125,0,0,0,1,0
410,47,23,144329166.66666666,2,51958500.0,1,0,0,0,0,1,1
411,60,36,70852500.0,4,36213500.0,3,0,0,1,0,0,0
412,45,20,116775416.66666667,4,29915500.0,3,0,0,0,0,1,0
413,32,7,55107500.0,3,36213500.0,1,0,0,0,0,1,0
414,52,28,53795416.666666664,3,29915500.0,2,0,0,0,0,0,1
415,35,8,49859166.666666664,4,15745000.0,2,124,0,0,0,1,0
416,40,15,111527083.33333333,2,6298000.0,1,0,0,0,0,1,0
417,53,29,108902916.66666667,4,15745000.0,2,0,0,0,0,1,0
418,27,0,43298750.0,4,15745000.0,3,0,0,0,0,0,0
419,58,33,65604166.66666667,4,33064500.0,1,0,0,0,0,0,1
420,47,22,76100833.33333333,4,56682000.0,3,0,0,0,0,1,1
421,28,3,150889583.33333334,4,48809500.0,2,0,1,0,0,0,0
422,46,20,190252083.33333334,2,99193500.0,1,0,0,1,1,1,0
423,43,19,211245416.66666666,2,118087500.0,1,0,0,0,0,0,0
424,56,30,49859166.666666664,1,3149000.0,1,0,0,0,0,0,0
425,28,3,36738333.333333336,4,12596000.0,1,0,0,0,0,1,0
426,42,18,98406250.0,3,36685850.0,1,0,0,0,0,0,1
427,32,7,45922916.666666664,3,20468500.0,1,116,0,0,0,0,1
428,62,38,31490000.0,2,15745000.0,1,116,0,0,0,0,1
429,37,13,102342500.0,4,1574500.0,2,0,0,0,0,1,0
430,51,26,148265416.66666666,1,20468500.0,3,161,0,0,0,1,0
431,39,13,98406250.0,3,33064500.0,1,224,0,0,0,1,0
432,43,17,119399583.33333333,1,89746500.0,1,0,0,0,0,1,0
433,52,28,40674583.333333336,4,3149000.0,1,141,0,0,0,1,1
434,30,6,59043750.0,1,28341000.0,2,0,0,0,0,1,0
435,52,26,104966666.66666667,3,12596000.0,1,0,0,0,0,0,0
436,61,35,65604166.66666667,3,22043000.0,3,112,0,0,0,1,0
437,36,9,40674583.333333336,4,15745000.0,2,0,0,1,0,1,0
438,58,32,148265416.66666666,2,59831000.0,2,119,1,0,1,1,1
439,47,23,38050416.666666664,4,9447000.0,1,0,0,0,0,1,0
440,64,39,77412916.66666667,2,23617500.0,1,139,0,0,0,1,0
441,52,27,56419583.333333336,1,20468500.0,2,0,0,1,0,1,0
442,58,28,160074166.66666666,1,47235000.0,3,115,1,0,0,1,0
443,48,24,38050416.666666664,1,15745000.0,1,0,0,0,0,0,0
444,64,40,119399583.33333333,2,0.0,3,0,0,0,0,1,1
445,58,32,85285416.66666667,3,34639000.0,3,0,0,0,0,1,0
446,47,23,28865833.333333332,1,15745000.0,1,0,0,0,0,0,1
447,49,23,93157916.66666667,1,22043000.0,3,0,0,0,0,0,0
448,31,4,78725000.0,4,31490000.0,2,0,0,0,0,1,1
449,61,37,78725000.0,3,31490000.0,3,0,0,0,0,1,0
450,51,25,90533750.0,1,4723500.0,1,0,0,0,0,1,1
451,28,2,62980000.0,2,27553750.0,3,89,0,0,0,1,0
452,39,13,27553750.0,3,3149000.0,2,0,0,0,0,0,0
453,54,28,69540416.66666667,4,44086000.0,2,0,0,1,0,0,0
454,50,24,38050416.666666664,3,14170500.0,3,0,0,0,0,0,0
455,30,4,78725000.0,4,34639000.0,2,0,0,0,0,1,0
456,64,39,55107500.0,3,7872500.0,2,116,0,0,0,1,0
457,29,3,90533750.0,3,4723500.0,3,0,0,0,0,0,0
458,48,24,26241666.666666668,1,15745000.0,1,0,0,0,0,1,1
459,35,10,262416666.6666667,2,47235000.0,1,458,0,0,0,0,0
460,60,36,185003750.0,2,33064500.0,1,0,0,0,0,1,1
461,55,30,106278750.0,2,58256500.0,1,0,0,1,0,0,0
462,29,4,240111250.0,3,130683500.00000001,3,0,1,0,0,1,0
463,48,22,195500416.66666666,2,86597500.0,2,0,1,1,1,1,0
464,43,19,108902916.66666667,4,56682000.0,3,0,1,0,0,0,1
465,66,42,45922916.666666664,1,29915500.0,2,172,0,0,0,1,0
466,25,0,17057083.333333332,2,14170500.0,3,0,0,0,0,1,0
467,45,20,51171250.0,1,37788000.0,1,0,0,0,0,0,1
468,34,10,27553750.0,1,7872500.0,3,0,0,0,0,1,0
469,48,23,13120833.333333334,2,11021500.0,3,0,0,0,0,1,1
470,32,6,110215000.0,4,28341000.0,2,0,0,0,0,0,0
471,50,24,39362500.0,4,1574500.0,1,161,0,0,0,1,1
472,43,19,40674583.333333336,4,4723500.0,1,156,0,0,0,1,0
473,64,39,238799166.66666666,1,18894000.0,2,547,1,0,0,1,0
474,60,34,149577500.0,2,108640500.0,1,0,0,0,0,1,0
475,43,19,199436666.66666666,3,96044500.0,2,0,1,0,0,0,0
476,60,34,69540416.66666667,1,12596000.0,2,0,0,1,0,0,1
477,64,39,31490000.0,4,6298000.0,2,78,0,0,0,1,0
478,44,20,196812500.0,2,51958500.0,1,0,0,0,0,0,1
479,60,36,173195000.0,2,94470000.0,1,470,0,0,0,1,1
480,54,29,89221666.66666667,3,25192000.0,3,0,0,0,0,1,1
481,33,9,69540416.66666667,1,18894000.0,1,0,0,0,0,0,1
482,56,32,226990416.66666666,1,72427000.0,2,88,1,0,1,1,0
483,29,5,39362500.0,3,15745000.0,2,0,0,0,0,0,0
484,25,1,148265416.66666666,2,3149000.0,1,0,0,0,0,1,1
485,60,34,19681250.0,1,12596000.0,2,0,0,0,0,1,0
486,55,30,110215000.0,2,58256500.0,1,304,0,1,0,1,0
487,39,13,115463333.33333333,4,22043000.0,2,0,0,0,0,1,1
488,37,13,56419583.333333336,3,44086000.0,1,0,0,0,0,1,0
489,53,28,56419583.333333336,2,33064500.0,3,0,0,0,1,1,1
490,34,10,118087500.0,2,42511500.0,1,0,0,0,0,1,0
491,42,18,44610833.333333336,4,4723500.0,1,104,0,1,0,1,0
492,60,36,49859166.666666664,4,20468500.0,1,0,0,0,0,1,0
493,50,24,226990416.66666666,1,15745000.0,1,0,0,0,0,1,1
494,41,17,209933333.33333334,2,125960000.0,1,0,0,0,0,1,0
495,25,0,57731666.666666664,4,9447000.0,2,0,0,0,0,1,1
496,50,24,108902916.66666667,2,6298000.0,3,0,0,0,0,1,0
497,48,22,123335833.33333333,4,40937000.0,3,0,0,0,0,1,0
498,32,8,56419583.333333336,1,33064500.0,3,0,0,0,0,0,1
499,50,25,55107500.0,3,26766500.0,2,0,0,0,0,1,0
500,59,33,44610833.333333336,2,4723500.0,1,0,0,0,0,0,0
501,50,26,51171250.0,3,29915500.0,2,0,0,0,0,1,0
502,44,19,91845833.33333333,1,1574500.0,2,0,0,0,0,0,0
503,31,5,51171250.0,4,28341000.0,3,185,0,0,0,0,1
504,40,10,57731666.666666664,3,31490000.0,3,0,0,0,0,1,0
505,36,12,90533750.0,3,48809500.0,2,0,1,0,0,1,0
506,51,25,57731666.666666664,3,14170500.0,3,0,0,0,0,0,0
507,64,40,41986666.666666664,3,1574500.0,3,0,0,0,0,1,0
508,47,22,19681250.0,2,11021500.0,3,0,0,0,0,0,0
509,52,28,154825833.33333334,2,107066000.0,1,112,0,0,0,1,0
510,51,26,81349166.66666667,1,20468500.0,2,221,0,0,0,1,0
511,31,5,107590833.33333333,4,34639000.0,2,0,0,0,0,0,0
512,39,14,70852500.0,3,47235000.0,1,108,0,0,0,0,1
513,30,6,62980000.0,1,33064500.0,3,0,0,0,0,0,0
514,27,1,97094166.66666667,3,4723500.0,3,0,0,0,0,1,0
515,41,16,148265416.66666666,1,15745000.0,3,211,0,0,0,0,1
516,53,27,106278750.0,3,26766500.0,2,0,0,0,0,0,0
517,54,27,56419583.333333336,3,15745000.0,2,169,0,0,0,0,0
518,28,4,44610833.333333336,1,28341000.0,2,0,0,0,0,1,0
519,34,9,62980000.0,1,39362500.0,3,105,0,0,0,1,0
520,61,37,70852500.0,4,18894000.0,2,129,0,0,0,1,1
521,48,24,98406250.0,4,22043000.0,2,0,0,0,0,1,0
522,36,11,94470000.0,1,44086000.0,1,224,0,0,0,0,0
523,56,31,51171250.0,4,14170500.0,1,0,0,0,0,0,0
524,24,1,98406250.0,4,3149000.0,1,0,0,0,0,1,0
525,64,38,103654583.33333333,2,44086000.0,1,179,0,0,0,0,0
526,26,2,268977083.3333333,1,99665850.0,1,271,0,0,0,0,1
527,33,8,85285416.66666667,2,1574500.0,1,89,0,0,0,1,0
528,64,39,160074166.66666666,4,3149000.0,1,378,1,0,0,1,0
529,39,15,107590833.33333333,1,12596000.0,2,0,0,0,0,1,0
530,54,30,27553750.0,2,3149000.0,1,0,0,0,0,0,1
531,32,6,65604166.66666667,4,33064500.0,3,0,0,1,1,1,1
532,62,37,51171250.0,2,44086000.0,1,113,0,0,1,1,1
533,27,2,132520416.66666666,1,29915500.0,1,0,0,0,0,0,0
534,53,28,53795416.666666664,2,9447000.0,3,0,0,1,0,0,0
535,51,25,173195000.0,1,4723500.0,1,0,0,0,0,1,0
536,25,1,56419583.333333336,3,37788000.0,2,176,0,0,0,1,0
537,44,20,171882916.66666666,1,77150500.0,3,0,1,0,0,1,0
538,31,5,14432916.666666666,1,6298000.0,2,76,0,0,0,0,1
539,57,32,27553750.0,1,4723500.0,3,117,0,0,0,0,0
540,25,1,143017083.33333334,4,36213500.0,3,314,0,0,0,1,0
541,30,6,185003750.0,2,68175850.0,1,0,0,0,0,0,0
542,40,14,106278750.0,3,1574500.0,1,0,0,0,0,1,0
543,63,38,70852500.0,3,37788000.0,1,90,0,0,0,0,1
544,35,10,215181666.66666666,2,122811000.0,1,0,0,0,0,1,0
545,43,19,36738333.333333336,4,4723500.0,1,87,0,0,0,0,0
546,27,2,89221666.66666667,3,40937000.0,3,203,0,1,0,0,0
547,44,14,57731666.666666664,3,31490000.0,3,180,0,1,1,1,1
548,49,23,80037083.33333333,1,22043000.0,3,0,0,0,0,1,1
549,61,36,45922916.666666664,3,20468500.0,2,0,0,0,0,0,1
550,60,34,70852500.0,3,4723500.0,2,0,0,0,0,1,1
551,59,34,18369166.666666668,1,1574500.0,1,0,0,0,0,1,1
552,28,3,68228333.33333333,4,34639000.0,1,230,0,0,0,1,0
553,52,28,132520416.66666666,2,4723500.0,1,0,0,0,0,0,0
554,28,2,195500416.66666666,2,113364000.0,1,0,0,0,0,1,0
555,34,8,45922916.666666664,4,12596000.0,1,137,0,0,1,1,1
556,60,34,27553750.0,3,4723500.0,3,129,0,0,0,1,0
557,39,15,154825833.33333334,2,29915500.0,1,0,0,0,0,0,1
558,30,5,49859166.666666664,4,31490000.0,2,0,0,1,0,0,0
559,49,25,31490000.0,4,3149000.0,1,138,0,0,0,1,0
560,43,18,77412916.66666667,1,58256500.0,3,0,0,0,0,1,0
561,63,33,53795416.666666664,4,26294149.999999996,3,0,0,0,0,1,0
562,28,3,111527083.33333333,1,12596000.0,2,0,0,0,0,1,1
563,51,27,15745000.0,4,15745000.0,1,0,0,0,0,1,0
564,33,7,41986666.666666664,1,9447000.0,3,152,0,0,0,0,0
565,55,29,103654583.33333333,3,12596000.0,1,0,0,0,0,1,0
566,53,28,229614583.33333334,3,56682000.0,3,0,1,0,1,1,1
567,34,8,36738333.333333336,3,14170500.0,1,0,0,0,0,0,0
568,34,9,53795416.666666664,2,1574500.0,1,161,0,0,0,1,1
569,40,14,91845833.33333333,3,33064500.0,1,185,0,0,0,0,0
570,49,25,211245416.66666666,3,102342500.0,2,485,1,1,1,0,0
571,35,9,69540416.66666667,4,34639000.0,2,0,0,0,0,1,0
572,39,15,167946666.66666666,1,53533000.0,1,0,0,0,0,0,0
573,55,28,65604166.66666667,3,15745000.0,2,0,0,0,0,1,1
574,29,5,104966666.66666667,2,31490000.0,2,0,0,0,0,1,1
575,54,30,122023750.0,1,42511500.0,2,0,0,0,0,1,0
576,25,1,62980000.0,3,4723500.0,3,0,0,0,0,0,1
577,52,28,195500416.66666666,2,107066000.0,1,0,0,0,0,1,0
578,46,19,64292083.33333333,3,39362500.0,2,0,0,0,0,1,1
579,57,33,115463333.33333333,1,42511500.0,2,0,0,0,0,1,0
580,52,22,28865833.333333332,4,6298000.0,3,0,0,0,0,1,1
581,28,3,72164583.33333333,4,34639000.0,1,0,0,0,0,1,1
582,44,18,94470000.0,1,11021500.0,3,155,0,0,0,0,0
583,24,1,49859166.666666664,2,26766500.0,2,0,0,0,0,1,0
584,40,16,149577500.0,1,53533000.0,1,300,0,0,0,1,0
585,34,4,108902916.66666667,4,62980000.0,3,0,0,0,0,1,0
586,39,14,132520416.66666666,2,6298000.0,1,0,0,0,0,1,1
587,50,24,123335833.33333333,1,77150500.0,1,272,0,0,0,1,0
588,41,17,52483333.333333336,2,39362500.0,1,0,0,0,1,1,1
589,31,7,167946666.66666666,1,94470000.0,1,0,0,0,0,0,0
590,29,3,51171250.0,4,33064500.0,3,0,0,0,0,1,0
591,30,5,66916250.0,1,15745000.0,1,0,0,0,0,1,0
592,44,20,103654583.33333333,4,31490000.0,3,0,0,1,1,1,1
593,33,7,62980000.0,4,34639000.0,2,0,0,0,0,1,0
594,50,26,111527083.33333333,1,0.0,1,144,0,0,0,0,0
595,42,18,53795416.666666664,1,28341000.0,1,94,0,0,0,1,0
596,48,22,199436666.66666666,1,55107500.0,3,0,1,0,0,1,0
597,24,2,164010416.66666666,2,113364000.0,1,0,0,1,0,0,1
598,56,31,14432916.666666666,2,3149000.0,3,90,0,0,0,0,0
599,28,4,135144583.33333334,2,39362500.0,1,0,0,0,0,1,1
600,56,30,185003750.0,2,7872500.0,1,0,0,0,0,1,0
601,58,32,49859166.666666664,1,22043000.0,1,0,0,0,0,1,1
602,29,5,177131250.0,2,9447000.0,1,0,0,0,0,0,0
603,63,38,36738333.333333336,2,7872500.0,2,89,0,0,0,1,0
604,28,3,91845833.33333333,4,34639000.0,1,240,0,0,0,0,1
605,57,31,53795416.666666664,1,3149000.0,1,0,0,0,0,1,1
606,34,8,106278750.0,3,14170500.0,2,208,0,0,0,1,0
607,28,3,223054166.66666666,1,1574500.0,3,0,1,0,0,0,0
608,27,2,72164583.33333333,4,26766500.0,2,0,0,0,0,1,0
609,37,11,31490000.0,4,23617500.0,3,0,0,0,0,0,0
610,52,28,106278750.0,3,28341000.0,2,275,0,0,0,0,0
611,49,23,41986666.666666664,4,28341000.0,1,83,0,0,0,0,0
612,65,40,169258750.0,1,20468500.0,1,0,0,0,0,1,1
613,60,35,141705000.0,1,14170500.0,1,0,0,1,0,0,0
614,37,12,236175000.0,1,135407000.0,1,0,0,0,0,1,1
615,63,37,182379583.33333334,2,108640500.0,1,0,0,0,0,0,0
616,40,14,43298750.0,2,22043000.0,3,0,0,0,0,1,1
617,46,20,97094166.66666667,4,40937000.0,3,0,0,0,0,1,0
618,63,37,55107500.0,2,11021500.0,3,115,0,0,0,1,0
619,57,27,95782083.33333333,1,47235000.0,3,0,0,0,0,0,0
620,33,8,150889583.33333334,4,45660500.0,2,0,1,0,0,1,0
621,41,17,149577500.0,2,28341000.0,2,0,0,0,0,1,0
622,41,17,120711666.66666667,2,29915500.0,1,131,0,0,0,1,0
623,44,19,44610833.333333336,1,4723500.0,3,78,0,0,0,1,0
624,33,6,70852500.0,2,26294149.999999996,2,122,0,0,0,1,0
625,52,28,83973333.33333333,2,15745000.0,3,211,0,0,0,1,0
626,30,6,55107500.0,1,3149000.0,3,100,0,0,0,0,1
627,45,19,91845833.33333333,3,33064500.0,1,0,0,0,0,1,0
628,49,24,66916250.0,1,20468500.0,2,0,0,0,0,0,0
629,45,19,93157916.66666667,4,45660500.0,1,218,0,0,1,1,1
630,32,7,45922916.666666664,3,20468500.0,1,108,0,0,0,0,1
631,45,18,52483333.333333336,3,15745000.0,2,0,0,0,0,1,0
632,57,32,216493750.0,4,42511500.0,3,0,1,0,0,1,0
633,61,31,23617500.0,1,23617500.0,3,0,0,0,0,1,1
634,57,31,41986666.666666664,3,22043000.0,1,0,0,1,1,1,1
635,60,35,45922916.666666664,3,3149000.0,1,169,0,0,0,1,0
636,40,16,157450000.0,2,96044500.0,1,196,0,0,0,1,0
637,53,28,40674583.333333336,4,1574500.0,3,0,0,0,0,1,0
638,42,16,45922916.666666664,3,23617500.0,1,0,0,0,0,0,0
639,62,36,41986666.666666664,2,3149000.0,3,0,0,0,0,1,1
640,43,18,111527083.33333333,1,58256500.0,3,327,0,1,0,1,0
641,35,10,182379583.33333334,2,122811000.0,1,0,0,0,0,0,0
642,50,24,135144583.33333334,1,4723500.0,1,0,0,0,0,1,0
643,45,21,199436666.66666666,2,22043000.0,1,0,0,0,0,1,0
644,52,27,43298750.0,2,31490000.0,2,0,0,0,0,1,0
645,35,9,110215000.0,4,34639000.0,2,322,0,0,0,0,0
646,58,33,80037083.33333333,4,26766500.0,1,0,0,0,0,0,0
647,62,38,83973333.33333333,4,34639000.0,1,123,0,1,1,1,1
648,50,25,44610833.333333336,1,20468500.0,2,0,0,0,0,1,0
649,25,1,107590833.33333333,4,33064500.0,3,0,0,0,0,1,0
650,47,22,160074166.66666666,1,80299500.0,3,163,1,1,0,0,0
651,28,4,76100833.33333333,3,23617500.0,1,131,0,0,0,0,0
652,34,9,120711666.66666667,1,44086000.0,1,0,0,0,0,1,0
653,49,23,102342500.0,2,37788000.0,2,205,0,0,0,0,1
654,54,29,169258750.0,4,66129000.0,3,0,1,0,0,0,0
655,50,25,17057083.333333332,2,11021500.0,3,0,0,0,0,0,0
656,37,11,106278750.0,1,44086000.0,3,145,0,0,0,0,0
657,38,8,30177916.666666668,1,10549150.000000002,3,0,0,0,0,0,0
658,52,26,45922916.666666664,3,14170500.0,3,0,0,0,0,0,0
659,63,39,103654583.33333333,4,26766500.0,2,0,0,0,0,1,1
660,39,14,216493750.0,2,51958500.0,1,0,0,0,0,1,0
661,63,38,68228333.33333333,2,44086000.0,1,0,0,0,0,1,0
662,65,41,242735416.66666666,3,31490000.0,2,0,1,0,0,0,0
663,46,20,64292083.33333333,3,34639000.0,2,0,0,0,0,0,0
664,54,30,83973333.33333333,1,28341000.0,3,227,0,0,0,0,1
665,54,24,80037083.33333333,4,31490000.0,3,0,0,1,0,1,0
666,52,26,146953333.33333334,1,37788000.0,1,0,0,1,1,1,1
667,63,39,94470000.0,3,31490000.0,3,190,0,1,0,1,0
668,66,41,23617500.0,3,7872500.0,1,0,0,0,0,0,0
669,56,29,53795416.666666664,4,39362500.0,2,0,0,0,0,0,0
670,23,1,80037083.33333333,4,40937000.0,1,239,0,0,0,1,0
671,65,41,137768750.0,1,47235000.0,2,282,1,1,1,1,0
672,51,27,30177916.666666668,1,3149000.0,1,0,0,0,0,1,0
673,34,10,28865833.333333332,1,7872500.0,3,85,0,0,0,0,0
674,49,23,77412916.66666667,3,33064500.0,1,0,0,0,0,0,0
675,29,2,43298750.0,1,31490000.0,2,160,0,0,0,0,0
676,47,23,14432916.666666666,1,14170500.0,3,103,0,0,0,0,1
677,46,21,267665000.0,2,44086000.0,1,0,0,0,0,1,0
678,52,27,80037083.33333333,4,28341000.0,3,207,0,0,0,0,0
679,55,31,135144583.33333334,3,28341000.0,2,364,0,0,0,0,0
680,61,36,66916250.0,3,23617500.0,1,0,0,0,0,0,1
681,34,9,215181666.66666666,1,94470000.0,3,0,1,0,0,1,0
682,58,34,15745000.0,1,1574500.0,2,0,0,0,0,0,1
683,40,16,107590833.33333333,1,56682000.0,2,0,0,0,0,0,0
684,43,17,215181666.66666666,1,37788000.0,1,449,0,0,0,1,0
685,35,8,62980000.0,2,26294149.999999996,2,0,0,0,0,1,0
686,24,1,49859166.666666664,4,9447000.0,2,0,0,0,0,1,0
687,48,22,85285416.66666667,2,23617500.0,2,0,0,0,0,1,0
688,44,20,93157916.66666667,4,29915500.0,1,207,0,0,0,1,0
689,54,30,23617500.0,1,4723500.0,1,0,0,1,1,1,0
690,59,34,68228333.33333333,2,25192000.0,3,75,0,0,0,1,0
691,45,18,62980000.0,3,39362500.0,2,113,0,0,0,1,1
692,26,2,39362500.0,1,15745000.0,3,111,0,0,0,0,0
693,40,15,52483333.333333336,2,34639000.0,3,107,0,0,0,1,0
694,32,7,146953333.33333334,1,59831000.0,1,81,0,0,0,1,0
695,29,4,150889583.33333334,1,29915500.0,1,0,0,0,0,0,0
696,51,27,82661250.0,2,15745000.0,3,82,0,0,0,1,0
697,42,17,111527083.33333333,1,58256500.0,3,0,0,0,0,1,0
698,64,38,77412916.66666667,1,39362500.0,3,220,0,0,0,0,0
699,44,20,89221666.66666667,1,12596000.0,3,91,0,0,0,0,0
700,37,11,110215000.0,2,28341000.0,1,0,0,0,0,1,1
701,44,19,81349166.66666667,3,12596000.0,3,0,0,0,0,0,1
702,35,9,143017083.33333334,3,62980000.0,1,0,1,0,0,0,0
703,41,17,185003750.0,2,119662000.0,1,92,0,0,0,0,0
704,56,32,169258750.0,1,116513000.0,1,0,0,0,0,0,0
705,62,36,39362500.0,3,11021500.0,2,0,0,0,0,1,0
706,58,34,194188333.33333334,1,74001500.0,1,0,0,0,0,1,0
707,47,20,32802083.333333336,3,10549150.000000002,2,0,0,0,0,1,1
708,35,10,27553750.0,3,20468500.0,1,115,0,0,0,0,0
709,29,4,94470000.0,4,34639000.0,1,0,0,0,0,1,0
710,43,17,77412916.66666667,3,14170500.0,3,87,0,0,0,1,1
711,62,37,108902916.66666667,3,28341000.0,2,187,0,1,0,0,0
712,41,16,13120833.333333334,2,4723500.0,2,0,0,0,0,1,0
713,34,9,110215000.0,3,9447000.0,2,0,0,0,0,1,0
714,50,23,128584166.66666666,3,31490000.0,2,0,0,0,0,0,0
715,47,23,41986666.666666664,1,15745000.0,1,0,0,1,1,1,1
716,29,5,40674583.333333336,4,6298000.0,2,161,0,0,0,1,1
717,59,34,123335833.33333333,3,7872500.0,1,0,0,0,0,0,1
718,56,31,27553750.0,2,3149000.0,3,137,0,0,1,1,1
719,61,35,144329166.66666666,3,69278000.0,1,0,0,1,0,1,0
720,58,32,49859166.666666664,1,34639000.0,3,0,0,0,0,0,0
721,49,24,51171250.0,1,22043000.0,3,0,0,0,0,1,0
722,45,21,173195000.0,3,18894000.0,2,0,1,0,1,1,1
723,50,24,80037083.33333333,4,40937000.0,1,0,0,0,0,1,0
724,64,38,120711666.66666667,1,31490000.0,1,0,0,0,0,1,0
725,39,15,156137916.66666666,2,96044500.0,1,0,0,0,0,0,0
726,58,33,69540416.66666667,4,33064500.0,1,0,0,0,0,1,0
727,62,37,23617500.0,3,20468500.0,2,0,0,0,0,1,0
728,45,20,149577500.0,2,69278000.0,2,0,1,0,0,0,0
729,58,28,118087500.0,1,47235000.0,3,0,0,0,0,0,1
730,43,18,183691666.66666666,1,110215000.0,1,205,0,0,0,1,0
731,28,3,118087500.0,2,51958500.0,1,0,0,0,0,1,1
732,26,1,111527083.33333333,1,29915500.0,1,0,0,0,0,1,0
733,49,24,104966666.66666667,1,18894000.0,1,0,0,0,0,1,0
734,66,42,69540416.66666667,2,17319500.0,1,0,0,0,0,1,1
735,33,7,64292083.33333333,4,34639000.0,2,0,0,0,0,1,0
736,61,35,199436666.66666666,3,51958500.0,3,0,1,0,0,1,0
737,64,37,181067500.0,2,44086000.0,2,0,1,0,0,1,0
738,36,10,104966666.66666667,4,34639000.0,2,0,0,0,0,1,0
739,49,23,107590833.33333333,2,37788000.0,2,0,0,0,0,0,0
740,52,27,255856250.0,1,127534500.0,1,0,0,0,0,0,0
741,61,37,28865833.333333332,1,18894000.0,3,0,0,0,0,1,0
742,32,6,106278750.0,1,39362500.0,1,0,0,0,0,1,0
743,61,37,52483333.333333336,4,34639000.0,1,0,0,1,1,1,1
744,45,20,202060833.33333334,2,44086000.0,1,0,0,1,0,1,0
745,30,4,64292083.33333333,3,17319500.0,2,0,0,0,0,0,1
746,62,37,111527083.33333333,4,53533000.0,2,0,0,0,0,1,0
747,57,32,27553750.0,3,1574500.0,2,0,0,1,1,1,0
748,41,17,18369166.666666668,1,15745000.0,1,0,0,0,0,0,0
749,58,34,78725000.0,4,25192000.0,2,0,0,0,0,0,1
750,29,5,181067500.0,2,68175850.0,1,0,0,0,0,1,0
751,53,28,128584166.66666666,1,20468500.0,3,355,0,0,0,1,0
752,64,39,28865833.333333332,4,9447000.0,2,0,0,0,0,0,0
753,49,23,64292083.33333333,1,18894000.0,2,0,0,0,0,1,1
754,38,14,133832500.0,2,29915500.0,1,0,0,0,1,1,1
755,56,30,59043750.0,4,11021500.0,2,0,0,0,0,0,1
756,56,31,107590833.33333333,4,20468500.0,3,0,0,0,0,1,0
757,52,28,106278750.0,3,28341000.0,2,0,0,1,0,0,0
758,64,39,45922916.666666664,1,23617500.0,2,0,0,1,0,0,0
759,53,28,77412916.66666667,2,29915500.0,2,0,0,0,0,1,0
760,29,3,68228333.33333333,3,17319500.0,2,0,0,0,0,1,0
761,48,24,110215000.0,3,11021500.0,1,166,0,0,0,1,0
762,32,6,111527083.33333333,1,42511500.0,2,100,0,0,0,1,0
763,54,28,85285416.66666667,1,3149000.0,1,0,0,0,0,0,1
764,37,13,116775416.66666667,2,26766500.0,2,314,0,0,0,0,1
765,47,21,143017083.33333334,4,28341000.0,1,0,1,0,0,0,0
766,37,12,106278750.0,1,44086000.0,1,0,0,0,0,0,0
767,64,39,49859166.666666664,1,17319500.0,3,108,0,0,0,0,0
768,43,19,94470000.0,2,26766500.0,1,0,0,0,0,1,0
769,33,6,102342500.0,4,31490000.0,2,119,0,1,0,1,0
770,26,2,225678333.33333334,2,108640500.0,2,0,1,0,0,1,0
771,42,18,93157916.66666667,3,36685850.0,1,106,0,1,0,1,0
772,54,28,216493750.0,1,64554499.99999999,3,0,1,0,1,1,1
773,41,16,157450000.0,2,61405500.0,1,0,0,0,0,1,1
774,55,29,51171250.0,1,3149000.0,1,0,0,0,0,0,1
775,65,39,30177916.666666668,3,11021500.0,2,0,0,0,0,0,1
776,50,26,177131250.0,2,72427000.0,3,91,1,0,0,1,0
777,55,31,15745000.0,2,3149000.0,1,76,0,0,0,1,1
778,62,36,120711666.66666667,2,11021500.0,2,0,0,0,0,1,0
779,53,28,251920000.0,2,100768000.0,3,0,1,0,0,0,0
780,32,7,55107500.0,4,12596000.0,1,0,0,0,0,1,1
781,56,32,207309166.66666666,3,58256500.0,3,0,1,0,0,1,0
782,54,30,254544166.6666667,3,94470000.0,3,587,1,1,1,1,1
783,44,20,209933333.33333334,2,119662000.0,1,0,0,1,0,0,0
784,48,22,128584166.66666666,2,99193500.0,1,0,0,0,0,0,0
785,46,22,215181666.66666666,2,119662000.0,1,0,0,0,1,1,1
786,45,21,55107500.0,2,39362500.0,1,0,0,1,0,1,0
